,id,price,qty,quoteQty,time,isBuyerMaker,isBestMatch
363,3106189627,28806.88000000,0.13248000,3816.33546240,1683237897013,True,True
364,3106189628,28806.88000000,0.01048000,301.89610240,1683237897014,True,True
365,3106189629,28806.88000000,0.01618000,466.09531840,1683237897014,True,True
366,3106189630,28806.88000000,0.07578000,2182.98536640,1683237897014,True,True
367,3106189631,28806.88000000,0.00582000,167.65604160,1683237897019,True,True
368,3106189632,28806.89000000,0.00341000,98.23149490,1683237897020,False,True
369,3106189633,28806.88000000,0.11443000,3296.37127840,1683237897022,True,True
370,3106189634,28806.89000000,0.00409000,117.82018010,1683237897026,False,True
371,3106189635,28806.89000000,0.00818000,235.64036020,1683237897026,False,True
372,3106189636,28806.89000000,0.00656000,188.97319840,1683237897027,False,True
373,3106189637,28806.89000000,0.00982000,282.88365980,1683237897028,False,True
374,3106189638,28806.89000000,0.02108000,607.24924120,1683237897029,False,True
375,3106189639,28806.88000000,0.03028000,872.27232640,1683237897030,True,True
376,3106189640,28806.88000000,0.00353000,101.68828640,1683237897030,True,True
377,3106189641,28806.89000000,0.11180000,3220.61030200,1683237897030,False,True
378,3106189642,28806.89000000,0.00148000,42.63419720,1683237897033,False,True
379,3106189643,28806.89000000,0.00063000,18.14834070,1683237897036,False,True
380,3106189644,28806.89000000,0.00528000,152.10037920,1683237897037,False,True
381,3106189645,28806.89000000,0.00653000,188.10899170,1683237897038,False,True
382,3106189646,28806.88000000,0.15069000,4340.90874720,1683237897041,True,True
383,3106189647,28806.88000000,0.00850000,244.85848000,1683237897041,True,True
